ndeg_auto;dep;nom;region_administrative;adresse;code_insee;commune;situation_geographique;ecrans;fauteuils;tranche_d_entrees;proprietaire;programmateur;categorie_art_et_essai;label_art_et_essai;genre;multiplexe;population_de_la_commune_2015;unite_urbaine_2010;population_unite_urbaine_2015;semaines_d_activite_2020;seances_2020;entrees_2020;entrees_2019;evolution_entrees_2020_2019;art_et_essai;nombre_de_films_programmes_2020;nombre_de_films_inedits_2020;nombre_de_films_en_semaine_1_2020;pdm_en_entrees_des_films_francais_2020;pdm_en_entrees_des_films_americains_2020;pdm_en_entrees_des_films_europeens_2020;pdm_en_entrees_des_autres_films_2020;films_art_et_essai_2020;part_des_seances_de_films_art_et_essai_2020;pdm_en_entrees_des_films_art_et_essai_2020;geo
288151.0;92;LE VILLAGE I;ILE-DE-FRANCE;4 RUE DE CHEZY;92051;Neuilly-sur-Seine;02-Grande Couronne;2;500;De 20 à 30 000 entrées;PARAFRANCE COMMUNICATION;UGC DIFFUSION;NON;;FIXE;NON;60910.0;Paris;10706072.0;31.0;1339.0;25736.0;84931.0;-69.69775464789065;NON;75.0;47.0;19.0;55.60632019798211;24.633542737483342;11.87892632781268;7.881210736721873;38.0;35.430463576158935;37.749857224443176;48.885364,2.268222
291891.0;94;ROYAL PALACE;ILE-DE-FRANCE;165 GRANDE RUE CHARLES DE GAULLE;94052;Nogent-sur-Marne;02-Grande Couronne;6;815;De 50 à 80 000 entrées;UGC;SAS AGORA CINEMAS;C;RDJP;FIXE;NON;31550.0;Paris;10706072.0;31.0;5317.0;75389.0;228152.0;-66.95667800413759;OUI;203.0;143.0;112.0;33.66903207493613;53.75475447062163;10.117513482827135;2.458699971615101;109.0;21.915864166244297;15.755889866590975;48.838331,2.489437
292341.0;77;LA FERME DU BUISSON;ILE-DE-FRANCE;ALLEE DE LA FERME;77337;Noisiel;03-Petite couronne;2;386;De 20 à 30 000 entrées;LA FERME DU BUISSON;;C;RDJPPR;FIXE;NON;15627.0;Paris;10706072.0;30.0;1484.0;22615.0;30950.0;-26.930533117932153;OUI;148.0;96.0;13.0;94.23076923076923;0.0;5.769230769230769;0.0;103.0;0.0;0.0;48.84468,2.624254
292374.0;93;UGC CINE CITE;ILE-DE-FRANCE;CENTRE COMMERCIAL LES ARCADES;93051;Noisy-le-Grand;02-Grande Couronne;10;1797;De 100 à 150 000 entrées;UGC SAS;UGC DIFFUSION;NON;;FIXE;OUI;66213.0;Paris;10706072.0;31.0;8979.0;125161.0;455436.0;-72.51842190779824;NON;194.0;99.0;99.0;68.54852464608562;23.622718744669964;4.366365341975098;3.462391267269316;79.0;37.10691823899371;48.507589971004606;48.840097,2.547002
292377.0;93;LE BIJOU;ILE-DE-FRANCE;PLACE DE LA LIBERATION;93051;Noisy-le-Grand;02-Grande Couronne;3;416;De 40 à 50 000 entrées;COMMUNE DE NOISY LE GRAND;;C;RDJPPR;FIXE;NON;66213.0;Paris;10706072.0;30.0;2661.0;47265.0;125947.0;-62.4723097810984;OUI;164.0;81.0;43.0;58.08109651627641;29.06502406787958;6.1801419596965;6.673737456147507;116.0;32.94429708222812;28.68156971526475;48.849023,2.552482
298964.0;94;SALLE ARAGON;ILE-DE-FRANCE;1 PLACE DU FER A CHEVAL;94054;Orly;02-Grande Couronne;1;388;De 5 à 10 000 entrées;VILLE D'ORLY;;NON;;FIXE;NON;23272.0;Paris;10706072.0;29.0;275.0;7287.0;18137.0;-59.822462369741416;NON;92.0;56.0;0.0;80.37790697674419;18.168604651162788;1.4534883720930232;0.0;42.0;12.5;16.27906976744186;48.742445,2.395558
299122.0;94;CENTRE CULTUREL  ORMESSON;ILE-DE-FRANCE;22 AV WLADIMIR D ORMESSON;94055;Ormesson-sur-Marne;02-Grande Couronne;1;358;Moins de 2000 entrées;VILLE D'ORMESSON SUR MARNE;;NON;;FIXE;NON;10161.0;Paris;10706072.0;7.0;24.0;1951.0;6302.0;-69.04157410345921;NON;12.0;0.0;0.0;67.62114537444934;24.537444933920703;5.242290748898679;2.5991189427312777;8.0;36.09467455621302;35.72687224669603;48.786098,2.544935
299572.0;91;CINEMA JACQUES TATI;ILE-DE-FRANCE;14 AVENUE SAINT LAURENT;91471;Orsay;03-Petite couronne;3;339;De 20 à 30 000 entrées;ASSOCIATION MJC MAISON DES JEUNES ET DE LA CULTURE D' ORSAY;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;RDJPPR;FIXE;NON;16530.0;Paris;10706072.0;31.0;2007.0;24630.0;53620.0;-54.06564714658709;OUI;181.0;106.0;33.0;78.42023014632761;14.433868447222617;4.972297201307003;2.1736042051427757;129.0;44.92537313432835;38.04517687171473;48.698781,2.189727
301781.0;77;LE PIERRE BRASSEUR;ILE-DE-FRANCE;103 AV DU GENERAL DE GAULLE;77350;Ozoir-la-Ferrière;03-Petite couronne;1;171;De 2 à 5 000 entrées;ASSOCIATION CINEMA VIDEO PIERRE BRASSEUR;;NON;;FIXE;NON;20137.0;Paris;10706072.0;30.0;257.0;4589.0;11714.0;-60.82465425985999;NON;68.0;53.0;0.0;59.73672265093055;33.9718565592374;4.049024058102588;2.24239673172946;21.0;19.878296146044626;21.14389468906037;48.762604,2.664715
302485.0;91;CINEPAL;ILE-DE-FRANCE;AVENUE DU 8 MAI 1945;91477;Palaiseau;03-Petite couronne;4;545;De 50 à 80 000 entrées;NORD OUEST EXPLOITATION CINEMAS IDF;SARL NORD OUEST EXPLOITATION CINEMA;C;RDJPPR;FIXE;NON;33114.0;Paris;10706072.0;31.0;3004.0;53858.0;179095.0;-69.92769200703538;OUI;147.0;84.0;45.0;33.88753056234719;29.437652811735944;28.55745721271394;8.117359413202934;83.0;45.16129032258064;54.37652811735941;48.71031,2.243459
303281.0;93;CINE 104;ILE-DE-FRANCE;104 AV JEAN LOLIVE;93055;Pantin;02-Grande Couronne;3;457;De 30 à 40 000 entrées;VILLE DE PANTIN;;C;RDJPPR;FIXE;NON;55180.0;Paris;10706072.0;29.0;1565.0;35802.0;88654.0;-59.61603537347441;OUI;151.0;89.0;32.0;67.75616083009079;14.17639429312581;7.67833981841764;10.38910505836576;122.0;76.7816091954023;82.76264591439688;48.89218,2.408907
303445.0;91;SALLE DES FETES;ILE-DE-FRANCE;1, RUE ALSACE-LORRAINE;91479;Paray-Vieille-Poste;03-Petite couronne;1;314;De 2 à 5 000 entrées;VILLE DE PARAY VIEILLE POSTE;;NON;;FIXE;NON;7437.0;Paris;10706072.0;26.0;65.0;2420.0;7463.0;-67.5733619187994;NON;50.0;40.0;0.0;65.21951219512195;17.926829268292682;10.609756097560975;6.2439024390243905;18.0;60.20618556701031;64.46341463414635;48.712693,2.363281
305402.0;93;ESPACE DES ARTS;ILE-DE-FRANCE;PLACE CHARLES DE GAULLE;93057;Les Pavillons-sous-Bois;02-Grande Couronne;1;329;De 10 à 20 000 entrées;ESPACE DES ARTS;SARL GPCI;C;JP;FIXE;NON;23356.0;Paris;10706072.0;30.0;665.0;19221.0;51332.0;-62.55552092262137;OUI;131.0;104.0;2.0;66.04607131587251;18.176080782581256;4.165351846008204;11.612496055538024;66.0;33.82352941176471;33.32281476806563;48.903037,2.507379
307692.0;94;CENTRE DES BORDS DE MARNE;ILE-DE-FRANCE;2 RUE DE LA PRAIRIE;94058;Le Perreux-sur-Marne;02-Grande Couronne;1;198;De 10 à 20 000 entrées;CENTRE DES BORDS DE MARNE;SARL GPCI;C;;FIXE;NON;33970.0;Paris;10706072.0;25.0;546.0;17904.0;51048.0;-64.92712740949695;OUI;115.0;75.0;16.0;47.447216890595016;42.38003838771593;10.17274472168906;0.0;58.0;23.076923076923077;31.593090211132434;48.84694,2.509968
314413.0;92;CINEMA GERARD PHILIPE;ILE-DE-FRANCE;1 PLACE JANE RHODES;92060;Le Plessis-Robinson;02-Grande Couronne;2;400;De 10 à 20 000 entrées;VILLE DU PLESSIS ROBINSON;;C;JP;FIXE;NON;28974.0;Paris;10706072.0;29.0;1192.0;19555.0;64044.0;-69.46630441571419;OUI;114.0;78.0;16.0;54.224431075071934;20.936437352864242;20.02092597436568;4.818205597698142;47.0;59.463276836158194;58.09573633272299;48.777607,2.254424
314451.0;94;ESPACE PAUL VALERY;ILE-DE-FRANCE;72 ET 74 AVENUE ARDOUIN;94059;Le Plessis-Trévise;02-Grande Couronne;1;340;De 2 à 5 000 entrées;RENCONTRES ANIMATIONS PLESSEENNES;;NON;;FIXE;NON;20102.0;Paris;10706072.0;30.0;197.0;2949.0;9637.0;-69.3991906194874;NON;36.0;28.0;0.0;64.52165402495719;20.650844139955957;11.695620259358943;3.1318815757279177;12.0;46.774193548387096;52.38561291901151;48.80535,2.578145
317291.0;78;C 2 L;ILE-DE-FRANCE;18 RUE CHARLES DE GAULLE;78498;Poissy;03-Petite couronne;5;983;De 40 à 50 000 entrées;SOCIETE DES CINEMAS DE POISSY;UGC DIFFUSION;NON;;FIXE;NON;37093.0;Paris;10706072.0;30.0;5065.0;43459.0;176277.0;-75.34618810168088;NON;81.0;70.0;60.0;57.27431793143671;17.542609033763203;15.105955544034735;10.077117490765342;17.0;64.83516483516483;71.84887563994556;48.92287,2.029616
318801.0;77;APOLLO;ILE-DE-FRANCE;62 AVENUE DE LA REPUBLIQUE;77373;Pontault-Combault;03-Petite couronne;2;295;De 10 à 20 000 entrées;ASSOCIATION APOLLO;;C;JP;FIXE;NON;38370.0;Paris;10706072.0;31.0;1360.0;17415.0;51058.0;-65.89173097261937;OUI;143.0;113.0;10.0;43.237153102370556;47.10691911651853;6.239622720486668;3.416305060624241;66.0;19.512974051896208;14.500983661453029;48.803412,2.611316
320532.0;95;ROYAL UTOPIA;ILE-DE-FRANCE;14 RUE ALEXANDRE PRACHAY;95500;Pontoise;03-Petite couronne;1;272;De 5 à 10 000 entrées;ASSOCIATION CINEMAS DES DEUX RIVES;;C;;FIXE;NON;30487.0;Paris;10706072.0;14.0;173.0;7476.0;28738.0;-73.9856635813209;OUI;56.0;36.0;22.0;52.57397648966355;27.807053100932304;8.593433319821646;11.025537089582489;44.0;33.80281690140845;33.68463721118768;49.049188,2.099047
326550.0;77;LE REXY;ILE-DE-FRANCE;QUARTIER DELORT;77379;Provins;03-Petite couronne;4;570;De 20 à 30 000 entrées;APP;UGC DIFFUSION;NON;;FIXE;NON;11683.0;Provins;12905.0;30.0;3804.0;26986.0;101279.0;-73.35479220766398;NON;100.0;79.0;41.0;45.1574569221628;35.59120617944148;6.357694592988711;12.89364230540701;45.0;27.710843373493976;28.46108140225787;48.559158,3.304398
327945.0;92;UGC CINE CITE LA DEFENSE;ILE-DE-FRANCE;LE DOME;92062;Puteaux;02-Grande Couronne;16;3642;De 300 à 450 000 entrées;UGC CINE CITE;UGC DIFFUSION;NON;;FIXE;OUI;45146.0;Paris;10706072.0;31.0;14968.0;440235.0;1494797.0;-70.54884375604179;NON;322.0;161.0;144.0;50.78455322747346;10.748849008738137;27.247956403269757;11.218641360518651;143.0;81.82784272051009;85.28610354223434;48.876233,2.242749
327961.0;92;LE CENTRAL;ILE-DE-FRANCE;134 RUE DE LA REPUBLIQUE;92062;Puteaux;02-Grande Couronne;2;480;De 10 à 20 000 entrées;COMMUNE DE PUTEAUX;UGC DIFFUSION;NON;;FIXE;NON;45146.0;Paris;10706072.0;27.0;1464.0;16930.0;54771.0;-69.08948166000255;NON;70.0;44.0;16.0;48.995124462966835;43.430897710267594;5.519172285066054;2.0548055416995186;29.0;15.527213406495624;11.741516082835856;48.885137,2.239127
338332.0;91;CINOCHE;ILE-DE-FRANCE;ALLEE JEAN WIENER;91521;Ris-Orangis;03-Petite couronne;3;706;De 20 à 30 000 entrées;ASSOCIATION GESTION SALLE ROBERT DESNOS;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;RDJPPR;FIXE;NON;27797.0;Paris;10706072.0;31.0;2122.0;25641.0;71146.0;-63.96002586231131;OUI;156.0;99.0;40.0;64.55635491606715;24.46043165467626;4.172661870503598;6.810551558752998;106.0;41.55844155844156;30.599520383693047;48.65291,2.418053
338335.0;91;CINOCHE 4;ILE-DE-FRANCE;AVENUE DE LA LIBERATION;91521;Ris-Orangis;03-Petite couronne;1;291;De 5 à 10 000 entrées;ASSOCIATION GESTION SALLE ROBERT DESNOS;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;NON;;FIXE;NON;27797.0;Paris;10706072.0;31.0;712.0;7048.0;22093.0;-68.0984927352555;NON;80.0;56.0;17.0;38.498933901918974;56.19616204690831;5.1727078891258;0.13219616204690832;50.0;12.79926335174954;8.443496801705756;48.651395,2.414242
341321.0;77;LA GRANGE;ILE-DE-FRANCE;FERME DE L'AYAU;77390;Roissy-en-Brie;03-Petite couronne;1;192;De 5 à 10 000 entrées;COMMUNE DE ROISSY EN BRIE;SARL GPCI;NON;;FIXE;NON;23048.0;Paris;10706072.0;30.0;373.0;5353.0;16013.0;-66.57091113470305;NON;87.0;68.0;1.0;55.379773751807434;32.38921493578294;8.896827421961383;3.334183890448244;23.0;36.7816091954023;36.01258824530067;48.793178,2.648662
341652.0;93;LE TRIANON;ILE-DE-FRANCE;PL CARNOT ET 1 RUE ETIENNE DOLET;93063;Romainville;02-Grande Couronne;1;436;De 20 à 30 000 entrées;ASSOCIATION COMITE GESTION CINEMA TRIANON;;C;RDJPPR;FIXE;NON;26031.0;Paris;10706072.0;30.0;746.0;25803.0;65698.0;-60.72483180614326;OUI;152.0;95.0;9.0;61.501559126888935;25.36579515471336;10.158311345646439;2.9743343727512594;108.0;43.16860465116279;42.57615735188294;48.883869,2.44086
343750.0;93;UGC CINE CITE ROSNY;ILE-DE-FRANCE;16 RUE CONRAD ADENAUER;93064;Rosny-sous-Bois;02-Grande Couronne;15;3324;De 300 à 450 000 entrées;UGC CINE CITE ILE DE FRANCE;UGC DIFFUSION;NON;;FIXE;OUI;44728.0;Paris;10706072.0;31.0;13655.0;341565.0;1170575.0;-70.82075048587232;NON;224.0;119.0;119.0;74.17995786939512;16.09990972013241;6.139030996087872;3.5811014143845923;85.0;37.301587301587304;32.74149864580199;48.880702,2.480345
343762.0;93;ESPACE GEORGES SIMENON;ILE-DE-FRANCE;PLACE CARNOT;93064;Rosny-sous-Bois;02-Grande Couronne;1;229;De 5 à 10 000 entrées;COMMUNE DE ROSNY SOUS BOIS;;C;;FIXE;NON;44728.0;Paris;10706072.0;22.0;192.0;6360.0;14574.0;-56.36064223960477;OUI;87.0;52.0;2.0;61.202149973780806;30.407708442579967;5.7288935500786575;2.6612480335605664;62.0;24.655581947743467;20.641059255374934;48.873327,2.482728
347162.0;92;ARIEL;ILE-DE-FRANCE;99 AVENUE PAUL DOUMER;92063;Rueil-Malmaison;02-Grande Couronne;3;689;De 40 à 50 000 entrées;CINE RUEIL;UGC DIFFUSION;C;;FIXE;NON;78794.0;Paris;10706072.0;28.0;2113.0;41642.0;122157.0;-65.91108164083926;OUI;76.0;57.0;34.0;53.9074526849588;35.515711310332335;5.6959159648646205;4.880920039844245;36.0;26.00574712643678;28.334691659875034;48.879844,2.180852
347175.0;92;ARIEL HAUTS DE RUEIL;ILE-DE-FRANCE;59 AVENUE DE FOUILLEUSE;92063;Rueil-Malmaison;02-Grande Couronne;3;688;De 40 à 50 000 entrées;SOCIETE D'ECONOMIE MIXTE THEATRE ANDRE MALRAUX;UGC DIFFUSION;NON;;FIXE;NON;78794.0;Paris;10706072.0;30.0;2207.0;40489.0;149097.0;-72.84385333038223;NON;66.0;52.0;33.0;42.606450940001565;50.63231727986233;5.6504393627284815;1.1107924174076296;22.0;18.94700381018358;8.847226930197387;48.862565,2.194794
353531.0;78;C2L CIN'HOCHE;ILE-DE-FRANCE;6 RUE HOCHE;78586;Sartrouville;03-Petite couronne;5;436;De 40 à 50 000 entrées;SERTEC;UGC DIFFUSION;NON;;FIXE;NON;52538.0;Paris;10706072.0;31.0;4006.0;43158.0;156023.0;-72.33869365414074;NON;118.0;62.0;53.0;69.02482557196171;15.544377738114553;12.477689436962518;2.95310725296122;37.0;57.10227272727273;56.855427551517124;48.937892,2.159419
356431.0;77;ESPACE PREVERT;ILE-DE-FRANCE;QUARTIER DU PLESSIS LE ROI;77445;Savigny-le-Temple;03-Petite couronne;1;390;De 5 à 10 000 entrées;ESPACE PREVERT ANIMATION;SARL GPCI;C;;FIXE;NON;30260.0;Paris;10706072.0;31.0;467.0;7625.0;21594.0;-64.68926553672316;OUI;107.0;75.0;2.0;40.54940549405494;56.21156211562116;1.1890118901189013;2.050020500205002;50.0;16.203703703703702;19.06519065190652;48.57649,2.579118
356871.0;92;TRIANON;ILE-DE-FRANCE;3 BIS RUE MARGUERITE RENAUDIN;92071;Sceaux;02-Grande Couronne;1;270;De 20 à 30 000 entrées;LES GEMEAUX SCENE NATIONALE;;C;RDJPPR;FIXE;NON;19355.0;Paris;10706072.0;31.0;583.0;25507.0;72717.0;-64.9229203625012;OUI;120.0;80.0;9.0;66.83568075117371;23.098591549295776;5.107981220657277;4.957746478873239;87.0;43.54136429608128;42.4225352112676;48.777656,2.292628
362414.0;92;CINE SEL;ILE-DE-FRANCE;47 GRANDE RUE;92072;Sèvres;02-Grande Couronne;1;380;De 5 à 10 000 entrées;ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE SEVRES ESPACE LOI;SARL GPCI;C;;FIXE;NON;23332.0;Paris;10706072.0;26.0;211.0;9490.0;23966.0;-60.402236501710746;OUI;82.0;63.0;0.0;75.16129032258064;19.35483870967742;5.483870967741936;0.0;45.0;53.333333333333336;50.645161290322584;48.82472689999999,2.21509930000002
368403.0;93;SALLE PAUL ELUARD;ILE-DE-FRANCE;PLACE MARCEL POINTET;93072;Stains;02-Grande Couronne;1;699;De 5 à 10 000 entrées;COMITE GESTION CENTRE LOISIRS CULTURE PAUL ELUARD;;NON;;FIXE;NON;39551.0;Paris;10706072.0;16.0;76.0;5833.0;13816.0;-57.78083381586566;NON;44.0;20.0;0.0;68.68814487260477;21.59401979364077;6.3171193935565375;3.4007159401979363;11.0;31.800336511497473;25.103530567838845;48.951678,2.381372
370073.0;94;ESPACE JEAN-MARIE POIRIER;ILE-DE-FRANCE;ESPLANADE DU 18 JUIN 1940;94071;Sucy-en-Brie;02-Grande Couronne;1;205;De 5 à 10 000 entrées;VILLE DE SUCY EN BRIE;SARL GPCI;NON;;FIXE;NON;26264.0;Paris;10706072.0;25.0;202.0;9424.0;29774.0;-68.34822328205817;NON;81.0;60.0;0.0;55.072103431128795;36.69816011934361;6.4395822973644945;1.790154152163103;35.0;31.522633744855966;29.169567379413223;48.772452,2.512597
370411.0;92;LE CAPITOLE;ILE-DE-FRANCE;3 RUE LEDRU ROLLIN;92073;Suresnes;02-Grande Couronne;4;644;De 40 à 50 000 entrées;ESPACE CINEMA;;C;JP;FIXE;NON;48565.0;Paris;10706072.0;31.0;3771.0;46842.0;138442.0;-66.16489215700439;OUI;144.0;91.0;72.0;65.34536891679748;22.998430141287287;2.3547880690737837;9.301412872841444;77.0;36.61971830985916;47.05651491365777;48.871363,2.229109
374021.0;78;LE CRATERE;ILE-DE-FRANCE;RUE JEAN MOULIN;78537;Saint-Arnoult-en-Yvelines;03-Petite couronne;1;439;De 10 à 20 000 entrées;COMMUNE DE SAINT ARNOULT EN YVELINES;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;NON;;FIXE;NON;6086.0;Saint-Arnoult-en-Yvelines;6086.0;30.0;513.0;12113.0;46341.0;-73.86115966422821;NON;71.0;55.0;1.0;41.78615248211071;48.51288297405493;7.248855891598528;2.4521086522358253;23.0;17.749233688512625;11.867381939655559;48.571134,1.933453
379671.0;92;LES TROIS PIERROTS;ILE-DE-FRANCE;6-8 RUE DU MONT VALERIEN;92064;Saint-Cloud;02-Grande Couronne;2;466;De 10 à 20 000 entrées;COMMUNE DE SAINT CLOUD;SARL GPCI;C;;FIXE;NON;29362.0;Paris;10706072.0;26.0;672.0;15346.0;36399.0;-57.83950108519464;OUI;119.0;84.0;32.0;56.21621621621622;27.06860706860707;6.611226611226612;10.103950103950105;73.0;25.728155339805824;13.139293139293141;48.852362,2.216385
381152.0;78;LES YEUX D ELSA;ILE-DE-FRANCE;11 BIS AVE JEAN JAURES;78545;Saint-Cyr-l'École;03-Petite couronne;1;168;De 5 à 10 000 entrées;CENTRE D'ACTION CULTURELLE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;JPPR;FIXE;NON;18221.0;Paris;10706072.0;27.0;430.0;7170.0;20071.0;-64.27681729859;OUI;98.0;74.0;0.0;42.41857981847304;18.33956219967966;34.837159636946076;4.404698344901227;53.0;52.14521452145215;68.3662573411639;48.799763,2.067533
381912.0;93;ECRAN;ILE-DE-FRANCE;14 PASSAGE DE L ACQUEDUC;93066;Saint-Denis;02-Grande Couronne;2;398;De 30 à 40 000 entrées;CINEMA L'ECRAN;;C;RDJPPR;FIXE;NON;111103.0;Paris;10706072.0;30.0;1335.0;30585.0;74950.0;-59.19279519679787;OUI;212.0;111.0;43.0;51.040324065549626;42.36788805008286;3.7562143251703186;2.835573559197201;160.0;22.70408163265306;12.502301601914933;48.93659,2.358747
381941.0;93;GAUMONT;ILE-DE-FRANCE;8 RUE DU MONDIAL 1998;93066;Saint-Denis;02-Grande Couronne;9;1513;De 50 à 80 000 entrées;GAUMONT;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;111103.0;Paris;10706072.0;31.0;7256.0;71664.0;258993.0;-72.32975408601776;NON;155.0;69.0;62.0;63.31352574985851;20.27447651386531;11.092246745897;5.319750990379174;21.0;61.80124223602485;53.86247877758913;48.925395,2.363117
384792.0;77;ESPACE CULTUREL LES 26 COULEURS;ILE-DE-FRANCE;IMPASSE PASTEUR;77407;Saint-Fargeau-Ponthierry;03-Petite couronne;1;222;De 2 à 5 000 entrées;COMMUNE DE SAINT FARGEAU PONTHIERRY;;C;;FIXE;NON;14172.0;Paris;10706072.0;26.0;284.0;3543.0;8953.0;-60.42667262370156;OUI;90.0;64.0;0.0;58.55263157894737;16.315789473684212;25.13157894736842;0.0;42.0;25.49019607843137;47.89473684210526;48.535934,2.547053
386864.0;91;LES 4 PERRAY;ILE-DE-FRANCE;44/46 AV GABRIEL PERI;91549;Sainte-Geneviève-des-Bois;03-Petite couronne;3;449;Moins de 2000 entrées;CINAEA;;NON;;FIXE;NON;35857.0;Paris;10706072.0;1.0;60.0;891.0;63249.0;-98.59128207560593;NON;5.0;0.0;0.0;46.61923142819709;44.3395180552896;7.136450218195378;1.9048002983179304;0.0;17.174193548387095;14.391824476179918;48.647712,2.326708
388971.0;78;C 2 L;ILE-DE-FRANCE;25/27/29 RUE DU VIEUX MARCHE;78551;Saint-Germain-en-Laye;03-Petite couronne;5;742;De 40 à 50 000 entrées;SOCIETE ETABLISSEMENTS JOUSSEAUME;UGC DIFFUSION;C;;FIXE;NON;39980.0;Paris;10706072.0;31.0;3621.0;47975.0;188613.0;-74.56431953258789;OUI;131.0;67.0;55.0;50.4185692541857;34.17047184170472;10.540334855403348;4.87062404870624;63.0;50.0;56.81126331811264;48.896605,2.090977
390452.0;95;LES TOILES OLYMPIC;ILE-DE-FRANCE;PLACE FRANCOIS TRUFFAUT;95555;Saint-Gratien;03-Petite couronne;3;371;De 20 à 30 000 entrées;ASSOCIATION OFFICE CULTUREL DE SAINT GRATIEN;;C;RDJPPR;FIXE;NON;20827.0;Paris;10706072.0;27.0;1845.0;25199.0;68288.0;-63.09893392689785;OUI;120.0;65.0;41.0;50.05422306099743;36.7097164908525;9.445375547512077;3.7906849006380012;104.0;18.463934819075007;18.056983507739112;48.971269,2.274468
404603.0;94;LE LIDO;ILE-DE-FRANCE;70 AV DE LA REPUBLIQUE;94068;Saint-Maur-des-Fossés;02-Grande Couronne;1;425;De 20 à 30 000 entrées;ATELIER THEATRE DE LA CITE;;C;RDJPPR;FIXE;NON;75168.0;Paris;10706072.0;31.0;834.0;23639.0;50081.0;-52.798466484295446;OUI;139.0;90.0;35.0;45.29673938540933;12.03377902885292;41.21510673234811;1.4543748533896317;96.0;76.74418604651163;78.4658691062632;48.798427,2.485821
404612.0;94;LES 4 DELTA 4;ILE-DE-FRANCE;81 BIS AVENUE DU BAC;94068;Saint-Maur-des-Fossés;02-Grande Couronne;4;886;De 30 à 40 000 entrées;PARAFRANCE COMMUNICATION;;NON;;FIXE;NON;75168.0;Paris;10706072.0;25.0;2592.0;33881.0;121726.0;-72.1661764947505;NON;89.0;64.0;38.0;50.86397873283119;38.21444395214887;8.108108108108109;2.81346920691183;42.0;25.0;23.637571998227735;48.793451,2.514771
406812.0;91;CINES CARNE;ILE-DE-FRANCE;PLACE MARCEL CARNE;91570;Saint-Michel-sur-Orge;03-Petite couronne;3;496;De 20 à 30 000 entrées;ESPACE MARCEL CARNE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;C;RDJPPR;FIXE;NON;20160.0;Paris;10706072.0;29.0;1416.0;25333.0;69881.0;-63.748372232795745;OUI;171.0;81.0;20.0;62.391959400523355;25.72753944968678;8.25073348663865;3.629767663151217;126.0;42.57362355953905;40.924589643961625;48.637713,2.320768
408323.0;95;UTOPIA;ILE-DE-FRANCE;1 PLACE MENDES-FRANCE;95572;Saint-Ouen-l'Aumône;03-Petite couronne;5;513;De 50 à 80 000 entrées;ASSOCIATION CINEMAS DES DEUX RIVES;;C;RDJPPR;FIXE;NON;24498.0;Paris;10706072.0;27.0;3813.0;59829.0;152959.0;-60.8855967939121;OUI;219.0;124.0;75.0;63.98963730569949;36.01036269430052;0.0;0.0;160.0;21.428571428571427;18.911917098445596;49.044334,2.106823
408441.0;93;ESPACE 1789;ILE-DE-FRANCE;7/9 RUE DES ROSIERS;93070;Saint-Ouen;02-Grande Couronne;2;668;De 20 à 30 000 entrées;CENTRE AUDONIEN ET FRANCILIEN D'ART ET DE CULTURE;;C;RDJPPR;FIXE;NON;48431.0;Paris;10706072.0;28.0;1452.0;27621.0;61463.0;-55.060768267087525;OUI;151.0;103.0;23.0;70.58340180772392;5.8887975897014515;6.956998082717064;16.570802519857573;109.0;60.97560975609756;64.42070665571077;48.904144,2.339193
422871.0;95;STUDIO CINE;ILE-DE-FRANCE;207 RUE DE PARIS;95607;Taverny;03-Petite couronne;2;329;De 5 à 10 000 entrées;STUDIO 207;;NON;;FIXE;NON;26077.0;Paris;10706072.0;30.0;1620.0;9939.0;14527.0;-31.582570386177466;NON;125.0;100.0;10.0;67.95710903773848;22.907673026040943;6.252611056955856;2.8826068792647264;48.0;34.443288241415196;38.05876618855313;49.026312,2.224754
425503.0;94;PATHE BELLE EPINE;ILE-DE-FRANCE;CENTRE COMMERCIAL BELLE EPINE;94073;Thiais;02-Grande Couronne;16;3679;De 300 à 450 000 entrées;LES CINEMAS PATHE GAUMONT;LES CINEMAS GAUMONT PATHE;NON;;FIXE;OUI;28942.0;Paris;10706072.0;31.0;15254.0;428429.0;1440885.0;-70.26625997216989;NON;202.0;121.0;116.0;64.29689246590655;27.431254191817573;6.125642745361056;2.1462105969148224;44.0;36.71742808798646;42.00760116253074;48.756508,2.371928
429132.0;77;MEGA CGR;ILE-DE-FRANCE;PROMENADE DU 7ÈME ART;77468;Torcy;03-Petite couronne;16;2891;De 200 à 300 000 entrées;MAUBIM;SARL LES FILMS DE LA ROCHELLE;NON;;FIXE;OUI;23558.0;Paris;10706072.0;31.0;16450.0;231974.0;893673.0;-74.04263080567502;NON;208.0;136.0;133.0;53.80150899593732;19.38479396401625;11.317469529889728;15.496227510156704;59.0;71.64009111617312;82.89804604372219;48.840592,2.654959
